daily_date,share_code,year_high_gh,year_low_gh,previous_closing_price_vwap_gh,opening_price_gh,last_transaction_price_gh,closing_price_vwap_gh,price_change_gh,closing_bid_price_gh,closing_offer_price_gh,total_shares_traded,total_value_traded_gh
2024-09-10,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,0,0,0
2024-09-10,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2024-09-10,MTNGH,2.4299999999999997,1.39,2.18,2.18,2.18,2.18,0,2.18,2.2,250,462.5
2024-09-10,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2024-09-10,RBGH,0.55,0.48,0.55,0.55,0.55,0.55,0,0.55,0.6,0,0
2024-09-10,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,0,0
2024-09-10,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0,0,0.25,250,462.5
2024-09-10,SOGEGH,1.57,1.5,1.5,1.5,1.5,1.5,0,1.5,0,250,462.5
2024-09-10,TBL,0.8300000000000001,0.82,0.83,0.83,0.83,0.83,0,0.83,0,0,0
2024-09-10,TOTAL,12.6,9,12.6,12.6,12.6,12.6,0,12.6,0,0,0
2024-09-10,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,76,462.5
2024-09-10,UNIL,14.899999999999999,8.11,13.825,13.825,13.825,13.825,0,12.649999999999999,0,2,32
2024-09-10,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2024-09-10,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0,0,0,0
2024-09-10,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2024-09-10,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,12,462.5
2024-09-10,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2024-09-10,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-10,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-10,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
2024-09-10,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-09-09,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0,4.32,3.85,250,462.5
2024-09-09,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2024-09-09,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-09,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-09-09,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2024-09-09,ALLGH,6.1499999999999995,4.4,6.15,6.15,6.15,6.15,0,0,3.85,0,0
2024-09-09,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-09,CAL,0.5,0.31,0.31,0.31,0.31,0.31,0,0,0.31,250,462.5
2024-09-09,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2024-09-09,CMLT,0.12000000000000001,0.1,0.12,0.12,0.12,0.12,0,0.12,0,0,0
2024-09-09,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2024-09-09,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0,0,0.38,250,218.5
2024-09-09,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0,6.1,0,250,462.5
2024-09-09,EGL,2.3899999999999997,1.32,1.65,1.65,1.81,1.81,0,1.81,0,250,462.5
2024-09-09,ETI,0.16,0.15,0.15,0.15,0.15,0.15,0,0.15,0,0,0
2024-09-09,FML,3.7,3.19,3.5,3.5,3.5,3.5,0,3.15,3.5,250,462.5
2024-09-09,GCB,5.92,3.4,5.92,5.92,5.92,5.92,0,5.92,0,10,59.2
2024-09-09,GGBL,5.159999999999999,3.4,5.16,5.16,5.16,5.16,0,4.7,3.85,0,0
2024-09-09,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,0,250,462.5
2024-09-09,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2024-09-09,MTNGH,2.4299999999999997,1.39,2.18,2.18,2.18,2.18,0,2,2.18,250,462.5
2024-09-09,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2024-09-09,RBGH,0.55,0.48,0.55,0.55,0.55,0.55,0,0.55,0.6,0,0
2024-09-09,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,0,0
2024-09-09,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0,0,0.25,250,73.5
2024-09-09,SOGEGH,1.57,1.5,1.55,1.55,1.5,1.5,0,1.5,0,250,462.5
2024-09-09,TBL,0.8300000000000001,0.82,0.83,0.83,0.83,0.83,0,0.83,0,0,0
2024-09-09,TOTAL,12.6,9,12.6,12.6,12.6,12.6,0,12.6,0,250,462.5
2024-09-09,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,20,238.4
2024-09-09,UNIL,14.899999999999999,8.11,13.825,13.825,13.825,13.825,0,12.649999999999999,0,5,80
2024-09-09,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2024-09-09,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0,0,0,0
2024-09-09,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2024-09-09,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2024-09-09,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2024-09-09,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-09,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-09,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
2024-09-09,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-09-06,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0,0,3.85,250,462.5
2024-09-06,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2024-09-06,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-06,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-09-06,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2024-09-06,ALLGH,6.1499999999999995,4.4,6.15,6.15,6.15,6.15,0,0,3.85,250,462.5
2024-09-06,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-06,CAL,0.5,0.31,0.31,0.31,0.31,0.31,0,0,0.31,250,462.5
2024-09-06,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2024-09-06,CMLT,0.12000000000000001,0.1,0.12,0.12,0.12,0.12,0,0.12,0,0,0
2024-09-06,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2024-09-06,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0,0,0.38,30,11.4
2024-09-06,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0,6.1,0,0,0
2024-09-06,EGL,2.3899999999999997,1.32,1.65,1.65,1.65,1.65,0,1.65,1.81,0,0
2024-09-06,ETI,0.16,0.15,0.15,0.15,0.15,0.15,0,0.15,0,0,0
2024-09-06,FML,3.7,3.19,3.5,3.5,3.5,3.5,0,3.15,3.5,250,462.5
2024-09-06,GCB,5.92,3.4,5.92,5.92,5.92,5.92,0,5.93,0,0,0
2024-09-06,GGBL,5.159999999999999,3.4,5.16,5.16,5.16,5.16,0,4.7,0,72,371.52
2024-09-06,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,0,0,0
2024-09-06,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2024-09-06,MTNGH,2.4299999999999997,1.39,2.19,2.19,2.17,2.18,0,2,2.18,250,462.5
2024-09-06,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2024-09-06,RBGH,0.55,0.48,0.55,0.55,0.55,0.55,0,0.55,0.6,250,462.5
2024-09-06,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,0,0
2024-09-06,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0,0,0.25,55,13.75
2024-09-06,SOGEGH,1.57,1.54,1.55,1.55,1.55,1.55,0,1.55,0,0,0
2024-09-06,TBL,0.8300000000000001,0.82,0.83,0.83,0.83,0.83,0,0.83,0,0,0
2024-09-06,TOTAL,12.6,9,12.4,12.4,12.6,12.6,0,12.6,0,250,462.5
2024-09-06,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,5,59.6
2024-09-06,UNIL,14.899999999999999,8.11,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-06,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2024-09-06,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0,0,0,0
2024-09-06,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2024-09-06,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2024-09-06,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2024-09-06,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-06,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-06,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
2024-09-06,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-09-05,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0,4.8,0,200,462.5
2024-09-05,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2024-09-05,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-05,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-09-05,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2024-09-05,ALLGH,6.1499999999999995,4.4,6.15,6.15,6.15,6.15,0,0,3.85,250,462.5
2024-09-05,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-05,CAL,0.5,0.31,0.31,0.31,0.31,0.31,0,0,0.31,250,462.5
2024-09-05,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2024-09-05,CMLT,0.12000000000000001,0.1,0.12,0.12,0.12,0.12,0,0.12,0,0,0
2024-09-05,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,250,12
2024-09-05,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0,0,0.38,250,114
2024-09-05,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0,6.1,0,250,462.5
2024-09-05,EGL,2.3899999999999997,1.32,1.65,1.65,1.65,1.65,0,1.65,1.81,250,462.5
2024-09-05,ETI,0.16,0.15,0.15,0.15,0.15,0.15,0,0.15,0,0,0
2024-09-05,FML,3.7,3.19,3.5,3.5,3.5,3.5,0,3.15,3.5,115,402.5
2024-09-05,GCB,5.92,3.4,5.92,5.92,5.92,5.92,0,5.92,0,250,462.5
2024-09-05,GGBL,5.159999999999999,3.4,5.16,5.16,5.16,5.16,0,4.7,3.85,28,144.48000000000002
2024-09-05,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,0,200,300
2024-09-05,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,3,16.14
2024-09-05,MTNGH,2.4299999999999997,1.39,2.19,2.19,2.19,2.19,0,2,2.19,250,462.5
2024-09-05,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2024-09-05,RBGH,0.55,0.48,0.55,0.55,0.55,0.55,0,0.55,0.6,0,0
2024-09-05,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,0,0
2024-09-05,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0,0,0.25,13,3.25
2024-09-05,SOGEGH,1.57,1.54,1.55,1.55,1.55,1.55,0,1.55,0,250,462.5
2024-09-05,TBL,0.8300000000000001,0.82,0.83,0.83,0.83,0.83,0,0.83,0,0,0
2024-09-05,TOTAL,12.4,9,12.4,12.4,12.4,12.4,0,12.45,3.85,0,0
2024-09-05,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,0,0
2024-09-05,UNIL,14.899999999999999,8.11,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-05,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2024-09-05,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0,0,0,0
2024-09-05,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2024-09-05,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2024-09-05,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2024-09-05,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-05,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-05,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
2024-09-05,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-09-04,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0,4.8,0,0,0
2024-09-04,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2024-09-04,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-04,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-09-04,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2024-09-04,ALLGH,6.1499999999999995,4.4,6.15,6.15,6.15,6.15,0,0,3.85,250,462.5
2024-09-04,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,159,462.5
2024-09-04,CAL,0.5,0.31,0.31,0.31,0.31,0.31,0,0.31,0,250,462.5
2024-09-04,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2024-09-04,CMLT,0.12000000000000001,0.1,0.12,0.12,0.12,0.12,0,0.12,0,250,120
2024-09-04,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2024-09-04,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0,0,0.38,0,0
2024-09-04,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0,6.1,0,55,335.5
2024-09-04,EGL,2.3899999999999997,1.32,1.65,1.65,1.65,1.65,0,1.65,1.81,250,462.5
2024-09-04,ETI,0.16,0.15,0.15,0.15,0.15,0.15,0,0.15,0,250,240
2024-09-04,FML,3.7,3.19,3.5,3.5,3.5,3.5,0,3.15,3.5,162,462.5
2024-09-04,GCB,5.92,3.4,5.92,5.92,5.92,5.92,0,5.92,0,200,462.5
2024-09-04,GGBL,5.159999999999999,3.4,5.16,5.16,5.16,5.16,0,4.7,3.85,146,462.5
2024-09-04,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,0,250,462.5
2024-09-04,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2024-09-04,MTNGH,2.4299999999999997,1.39,2.19,2.19,2.19,2.19,0,2.02,2.19,250,462.5
2024-09-04,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2024-09-04,RBGH,0.55,0.48,0.55,0.55,0.55,0.55,0,0,0.6,250,462.5
2024-09-04,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,15,301.5
2024-09-04,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0,0,0.25,250,462.5
2024-09-04,SOGEGH,1.57,1.54,1.55,1.55,1.55,1.55,0,0,1.55,250,462.5
2024-09-04,TBL,0.8300000000000001,0.82,0.83,0.83,0.83,0.83,0,0.83,0,0,0
2024-09-04,TOTAL,12.4,9,12.4,12.4,12.4,12.4,0,12.45,3.85,0,0
2024-09-04,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,2,23.84
2024-09-04,UNIL,14.899999999999999,8.11,13.825,13.825,13.825,13.825,0,12.649999999999999,0,50,462.5
2024-09-04,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2024-09-04,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0,0,0,0
2024-09-04,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2024-09-04,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-04,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2024-09-04,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-04,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-04,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
2024-09-04,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-09-04,Unknown,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-09-03,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0,4.8,0,80,384
2024-09-03,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2024-09-03,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-03,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-09-03,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2024-09-03,ALLGH,6.1499999999999995,4.4,6.15,6.15,6.15,6.15,0,0,3.85,250,462.5
2024-09-03,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-03,CAL,0.5,0.31,0.31,0.31,0.31,0.31,0,0,0.31,250,462.5
2024-09-03,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2024-09-03,CMLT,0.12000000000000001,0.1,0.12,0.12,0.12,0.12,0,0.12,0,0,0
2024-09-03,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2024-09-03,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0,0,0.38,58,22.04
2024-09-03,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0,5.5,3.85,250,462.5
2024-09-03,EGL,2.3899999999999997,1.32,1.65,1.65,1.65,1.65,0,1.65,1.81,0,0
2024-09-03,ETI,0.16,0.15,0.15,0.15,0.15,0.15,0,0.15,0,0,0
2024-09-03,FML,3.7,3.19,3.5,3.5,3.5,3.5,0,3.15,3.5,250,462.5
2024-09-03,GCB,5.92,3.4,5.92,5.92,5.92,5.92,0,5.91,3.85,250,462.5
2024-09-03,GGBL,5.159999999999999,3.4,5.16,5.16,5.16,5.16,0,4.7,3.85,0,0
2024-09-03,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,0,250,462.5
2024-09-03,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2024-09-03,MTNGH,2.4299999999999997,1.39,2.19,2.19,2.19,2.19,0,2.02,2.19,250,462.5
2024-09-03,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2024-09-03,RBGH,0.55,0.48,0.55,0.55,0.55,0.55,0,0.55,0.6,0,0
2024-09-03,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,83,462.5
2024-09-03,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0,0,0.25,250,135.75
2024-09-03,SOGEGH,1.57,1.54,1.55,1.55,1.55,1.55,0,0,1.55,26,40.3
2024-09-03,TBL,0.8300000000000001,0.82,0.83,0.83,0.83,0.83,0,0.83,0,0,0
2024-09-03,TOTAL,12.4,9,12.4,12.4,12.4,12.4,0,12.45,0,0,0
2024-09-03,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,0,0
2024-09-03,UNIL,14.899999999999999,8.11,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-03,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2024-09-03,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0,0,0,0
2024-09-03,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2024-09-03,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,67,462.5
2024-09-03,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2024-09-03,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-09-03,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-03,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
2024-09-03,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-09-02,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0,4.8,0,100,462.5
2024-09-02,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2024-09-02,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-09-02,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-09-02,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2024-09-02,ALLGH,6.1499999999999995,4.4,6.15,6.15,6.15,6.15,0,0,3.85,250,462.5
2024-09-02,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,250,462.5
2024-09-02,CAL,0.5,0.31,0.31,0.31,0.31,0.31,0,0,0.31,250,462.5
2024-09-02,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2024-09-02,CMLT,0.12000000000000001,0.1,0.12,0.12,0.12,0.12,0,0.12,0,0,0
2024-09-02,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2024-09-02,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0,0,0.38,250,157.7
2024-09-02,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0,5.5,3.85,43,262.3
2024-09-02,EGL,2.3899999999999997,1.32,1.65,1.65,1.65,1.65,0,1.65,1.81,250,462.5
2024-09-02,ETI,0.16,0.15,0.15,0.15,0.15,0.15,0,0.15,0,0,0
2024-09-02,FML,3.7,3.19,3.5,3.5,3.5,3.5,0,3.15,3.5,250,462.5
2024-09-02,GCB,5.92,3.4,5.91,5.91,5.92,5.92,0,5.91,0,250,462.5
2024-09-02,GGBL,5.159999999999999,3.4,5.16,5.16,5.16,5.16,0,4.7,3.85,250,462.5
2024-09-02,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0,0,1.5,250,462.5
2024-09-02,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2024-09-02,MTNGH,2.4299999999999997,1.39,2.2,2.2,2.19,2.19,0,2.02,2.2,250,462.5
2024-09-02,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2024-09-02,RBGH,0.55,0.48,0.55,0.55,0.55,0.55,0,0.55,0.6,0,0
2024-09-02,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,7,154.7
2024-09-02,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0,0,0.25,250,64.5
2024-09-02,SOGEGH,1.57,1.54,1.55,1.55,1.55,1.55,0,0,1.55,250,462.5
2024-09-02,TBL,0.8300000000000001,0.82,0.83,0.83,0.83,0.83,0,0.83,0,0,0
2024-09-02,TOTAL,12.4,9,12.4,12.4,12.4,12.4,0,12.41,3.85,0,0
2024-09-02,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,7,83.44000000000001
2024-09-02,UNIL,14.899999999999999,8.11,13.825,13.825,13.825,13.825,0,12.649999999999999,0,1,16
2024-09-02,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2024-09-02,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0,0,0,0
2024-09-02,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2024-09-02,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,250,462.5
2024-09-02,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2024-09-02,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-02,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2024-09-02,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
2024-09-02,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2024-08-30,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0,4.8,0,0,0
2024-08-30,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2024-08-30,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2024-08-30,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2024-08-30,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2024-08-30,ALLGH,6.1499999999999995,4.4,6.15,6.15,6.15,6.15,0,0,3.85,250,462.5
2024-08-30,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,250,462.5
2024-08-30,CAL,0.5,0.31,0.31,0.31,0.31,0.31,0,0,0.31,250,462.5
2024-08-30,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2024-08-30,CMLT,0.12000000000000001,0.1,0.11,0.11,0.12,0.12,0,0.12,0,250,240
2024-08-30,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2024-08-30,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0,0,0.38,0,0
2024-08-30,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0,5.5,3.85,250,462.5
2024-08-30,EGL,2.3899999999999997,1.32,1.65,1.65,1.65,1.65,0,1.65,1.81,0,0
2024-08-30,ETI,0.16,0.15,0.15,0.15,0.15,0.15,0,0.15,0,0,0
2024-08-30,FML,3.7,3.19,3.5,3.5,3.5,3.5,0,3.15,3.5,250,462.5
